distrito,NumeroHabitantes,unidad_indicador,valor_indicador
Arganzuela,Número de Habitantes,Personas,7.012
Arganzuela,Número de Habitantes,Porcentaje,"25,35"
Arganzuela,Número de Habitantes,Personas,8.190
Arganzuela,Número de Habitantes,Porcentaje,"29,61"
Arganzuela,Número de Habitantes,Personas,3.148
Arganzuela,Número de Habitantes,Porcentaje,"11,38"
Arganzuela,Número de Habitantes,Personas,1.538
Arganzuela,Número de Habitantes,Porcentaje,"5,56"
Arganzuela,Número de Habitantes,Personas,4.686
Arganzuela,Número de Habitantes,Porcentaje,"16,94"
Arganzuela,Número de Habitantes,Personas,3.190
Arganzuela,Número de Habitantes,Porcentaje,"11,53"
Arganzuela,Número de Habitantes,Personas,3.957
Arganzuela,Número de Habitantes,Proporción,"14,31"
Arganzuela,Número de Habitantes,Proporción,"16,94"
Arganzuela,Número de Habitantes,Proporción,"32,82"
Arganzuela,Número de Habitantes,Índice,"45,45"
Arganzuela,Número de Habitantes,Personas,24.508
Arganzuela,Número de Habitantes,Porcentaje,"88,61"
Arganzuela,Número de Habitantes,Personas,11.435
Arganzuela,Número de Habitantes,Porcentaje,"46,66"
Arganzuela,Número de Habitantes,Personas,13.073
Arganzuela,Número de Habitantes,Porcentaje,"53,34"
Arganzuela,Número de Habitantes,Personas,3.150
Arganzuela,Número de Habitantes,Porcentaje,"11,39"
Arganzuela,Número de Habitantes,Personas,1.445
Arganzuela,Número de Habitantes,Porcentaje,"45,87"
Arganzuela,Número de Habitantes,Personas,1.705
Arganzuela,Número de Habitantes,Porcentaje,"54,13"
Arganzuela,Número de Habitantes,Proporción,"7,83"
Arganzuela,Número de Habitantes,Personas,243
Arganzuela,Número de Habitantes,Porcentaje,"7,71"
Arganzuela,Número de Habitantes,Personas,283
Arganzuela,Número de Habitantes,Porcentaje,"8,98"
Arganzuela,Número de Habitantes,Habitantes,25.801
Arganzuela,Número de Habitantes,Habitantes,11.999
Arganzuela,Número de Habitantes,Porcentaje,"46,51"
Arganzuela,Número de Habitantes,Habitantes,13.802
Arganzuela,Número de Habitantes,Porcentaje,"53,49"
Arganzuela,Número de Habitantes,Personas,2.382
Arganzuela,Número de Habitantes,Porcentaje,"9,23"
Arganzuela,Número de Habitantes,Personas,3.875
Arganzuela,Número de Habitantes,Porcentaje,"15,02"
Arganzuela,Número de Habitantes,Personas,6.870
Arganzuela,Número de Habitantes,Porcentaje,"26,63"
Arganzuela,Número de Habitantes,Personas,7.345
Arganzuela,Número de Habitantes,Porcentaje,"28,47"
Arganzuela,Número de Habitantes,Personas,3.352
Arganzuela,Número de Habitantes,Porcentaje,"12,99"
Arganzuela,Número de Habitantes,Personas,1.977
Arganzuela,Número de Habitantes,Porcentaje,"7,66"
Arganzuela,Número de Habitantes,Personas,5.329
Arganzuela,Número de Habitantes,Porcentaje,"20,65"
Arganzuela,Número de Habitantes,Personas,2.011
Arganzuela,Número de Habitantes,Porcentaje,"7,79"
Arganzuela,Número de Habitantes,Personas,2.530
Arganzuela,Número de Habitantes,Proporción,"9,81"
Arganzuela,Número de Habitantes,Proporción,"20,65"
Arganzuela,Número de Habitantes,Proporción,"37,1"
Arganzuela,Número de Habitantes,Índice,"43,8"
Arganzuela,Número de Habitantes,Personas,21.959
Arganzuela,Número de Habitantes,Porcentaje,"85,11"
Arganzuela,Número de Habitantes,Personas,10.133
Arganzuela,Número de Habitantes,Porcentaje,"46,15"
Arganzuela,Número de Habitantes,Personas,11.826
Arganzuela,Número de Habitantes,Porcentaje,"53,85"
Arganzuela,Número de Habitantes,Personas,3.841
Arganzuela,Número de Habitantes,Porcentaje,"14,89"
Arganzuela,Número de Habitantes,Personas,1.865
Arganzuela,Número de Habitantes,Porcentaje,"48,56"
Arganzuela,Número de Habitantes,Personas,1.976
Arganzuela,Número de Habitantes,Porcentaje,"51,44"
Arganzuela,Número de Habitantes,Proporción,"10,09"
Arganzuela,Número de Habitantes,Personas,302
Arganzuela,Número de Habitantes,Porcentaje,"7,86"
Arganzuela,Número de Habitantes,Personas,256
Arganzuela,Número de Habitantes,Porcentaje,"6,66"
Arganzuela,Número de Habitantes,Habitantes,1.175
Arganzuela,Número de Habitantes,Habitantes,573
Arganzuela,Número de Habitantes,Porcentaje,"48,77"
Arganzuela,Número de Habitantes,Habitantes,602
Arganzuela,Número de Habitantes,Porcentaje,"51,23"
Arganzuela,Número de Habitantes,Personas,222
Arganzuela,Número de Habitantes,Porcentaje,"18,89"
Arganzuela,Número de Habitantes,Personas,196
Arganzuela,Número de Habitantes,Porcentaje,"16,68"
Arganzuela,Número de Habitantes,Personas,221
Arganzuela,Número de Habitantes,Porcentaje,"18,81"
Arganzuela,Número de Habitantes,Personas,423
Arganzuela,Número de Habitantes,Porcentaje,36
Arganzuela,Número de Habitantes,Personas,80
Arganzuela,Número de Habitantes,Porcentaje,"6,81"
Arganzuela,Número de Habitantes,Personas,33
Arganzuela,Número de Habitantes,Porcentaje,"2,81"
Arganzuela,Número de Habitantes,Personas,113
Arganzuela,Número de Habitantes,Porcentaje,"9,62"
Arganzuela,Número de Habitantes,Personas,202
Arganzuela,Número de Habitantes,Porcentaje,"17,19"
Arganzuela,Número de Habitantes,Personas,242
Arganzuela,Número de Habitantes,Proporción,"20,6"
Arganzuela,Número de Habitantes,Proporción,"9,62"
Arganzuela,Número de Habitantes,Proporción,"29,2"
Arganzuela,Número de Habitantes,Índice,"43,29"
Arganzuela,Número de Habitantes,Personas,1.110
Arganzuela,Número de Habitantes,Porcentaje,"94,47"
Arganzuela,Número de Habitantes,Personas,545
Arganzuela,Número de Habitantes,Porcentaje,"49,1"
Arganzuela,Número de Habitantes,Personas,565
Arganzuela,Número de Habitantes,Porcentaje,"50,9"
Arganzuela,Número de Habitantes,Personas,65
Arganzuela,Número de Habitantes,Porcentaje,"5,53"
Arganzuela,Número de Habitantes,Personas,28
Arganzuela,Número de Habitantes,Porcentaje,"43,08"
Arganzuela,Número de Habitantes,Personas,37
Arganzuela,Número de Habitantes,Porcentaje,"56,92"
Arganzuela,Número de Habitantes,Proporción,"2,98"
Arganzuela,Número de Habitantes,Personas,5
Arganzuela,Número de Habitantes,Porcentaje,"7,69"
Arganzuela,Número de Habitantes,Personas,8
Arganzuela,Número de Habitantes,Porcentaje,"12,31"
Retiro,Número de Habitantes,Habitantes,119.379
Retiro,Número de Habitantes,Habitantes,54.098
Retiro,Número de Habitantes,Porcentaje,"45,32"
Retiro,Número de Habitantes,Habitantes,65.281
Retiro,Número de Habitantes,Porcentaje,"54,68"
Retiro,Número de Habitantes,Personas,14.096
Retiro,Número de Habitantes,Porcentaje,"11,81"
Retiro,Número de Habitantes,Personas,16.416
Retiro,Número de Habitantes,Porcentaje,"13,75"
Retiro,Número de Habitantes,Personas,25.001
Retiro,Número de Habitantes,Porcentaje,"20,94"
Retiro,Número de Habitantes,Personas,33.118
Retiro,Número de Habitantes,Porcentaje,"27,74"
Retiro,Número de Habitantes,Personas,20.322
Retiro,Número de Habitantes,Porcentaje,"17,02"
Retiro,Número de Habitantes,Personas,10.426
Retiro,Número de Habitantes,Porcentaje,"8,73"
Retiro,Número de Habitantes,Personas,30.748
Retiro,Número de Habitantes,Porcentaje,"25,76"
Retiro,Número de Habitantes,Personas,12.122
Retiro,Número de Habitantes,Porcentaje,"10,15"
Retiro,Número de Habitantes,Personas,14.979
Retiro,Número de Habitantes,Proporción,"12,55"
Retiro,Número de Habitantes,Proporción,"25,76"
Retiro,Número de Habitantes,Proporción,"33,91"
Retiro,Número de Habitantes,Índice,"62,09"
Retiro,Número de Habitantes,Personas,110.114
Retiro,Número de Habitantes,Porcentaje,"92,24"
Retiro,Número de Habitantes,Personas,50.211
Retiro,Número de Habitantes,Porcentaje,"45,6"
Retiro,Número de Habitantes,Personas,59.903
Retiro,Número de Habitantes,Porcentaje,"54,4"
Retiro,Número de Habitantes,Personas,9.265
Retiro,Número de Habitantes,Porcentaje,"7,76"
Retiro,Número de Habitantes,Personas,3.887
Retiro,Número de Habitantes,Porcentaje,"41,95"
Retiro,Número de Habitantes,Personas,5.378
Retiro,Número de Habitantes,Porcentaje,"58,05"
Retiro,Número de Habitantes,Proporción,"4,31"
Retiro,Número de Habitantes,Personas,902
Retiro,Número de Habitantes,Porcentaje,"9,74"
Retiro,Número de Habitantes,Personas,29
Retiro,Número de Habitantes,Porcentaje,"0,31"
Retiro,Número de Habitantes,Personas,578
Retiro,Número de Habitantes,Porcentaje,"6,24"
Retiro,Número de Habitantes,Personas,742
Retiro,Número de Habitantes,Porcentaje,"8,01"
Retiro,Número de Habitantes,Personas,469
Retiro,Número de Habitantes,Porcentaje,"5,06"
Retiro,Número de Habitantes,Personas,197
Retiro,Número de Habitantes,Porcentaje,"2,13"
Retiro,Número de Habitantes,Personas,264
Retiro,Número de Habitantes,Porcentaje,"2,85"
Retiro,Número de Habitantes,Personas,140
Retiro,Número de Habitantes,Porcentaje,"1,51"
Retiro,Número de Habitantes,Personas,381
Retiro,Número de Habitantes,Porcentaje,"4,11"
Retiro,Número de Habitantes,Personas,202
Retiro,Número de Habitantes,Porcentaje,"2,18"
Retiro,Número de Habitantes,Personas,242
Retiro,Número de Habitantes,Porcentaje,"2,61"
Retiro,Número de Habitantes,Personas,281
Retiro,Número de Habitantes,Porcentaje,"3,03"
Retiro,Número de Habitantes,Habitantes,33.571
Retiro,Número de Habitantes,Habitantes,14.992
Retiro,Número de Habitantes,Porcentaje,"44,66"
Retiro,Número de Habitantes,Habitantes,18.579
Retiro,Número de Habitantes,Porcentaje,"55,34"
Retiro,Número de Habitantes,Personas,3.330
Retiro,Número de Habitantes,Porcentaje,"9,92"
Retiro,Número de Habitantes,Personas,4.868
Retiro,Número de Habitantes,Porcentaje,"14,5"
Retiro,Número de Habitantes,Personas,7.219
Retiro,Número de Habitantes,Porcentaje,"21,5"
Retiro,Número de Habitantes,Personas,9.773
Retiro,Número de Habitantes,Porcentaje,"29,11"
Retiro,Número de Habitantes,Personas,5.413
Retiro,Número de Habitantes,Porcentaje,"16,12"
Retiro,Número de Habitantes,Personas,2.968
Retiro,Número de Habitantes,Porcentaje,"8,84"
Retiro,Número de Habitantes,Personas,8.381
Retiro,Número de Habitantes,Porcentaje,"24,96"
Retiro,Número de Habitantes,Personas,2.891
Retiro,Número de Habitantes,Porcentaje,"8,61"
Retiro,Número de Habitantes,Personas,3.570
Retiro,Número de Habitantes,Proporción,"10,63"
Retiro,Número de Habitantes,Proporción,"24,96"
Retiro,Número de Habitantes,Proporción,"35,41"
Retiro,Número de Habitantes,Índice,"55,28"
Retiro,Número de Habitantes,Personas,30.613
Retiro,Número de Habitantes,Porcentaje,"91,19"
Retiro,Número de Habitantes,Personas,13.740
Retiro,Número de Habitantes,Porcentaje,"44,88"
Retiro,Número de Habitantes,Personas,16.873
Retiro,Número de Habitantes,Porcentaje,"55,12"
Retiro,Número de Habitantes,Personas,2.958
Retiro,Número de Habitantes,Porcentaje,"8,81"
Retiro,Número de Habitantes,Personas,1.252
Retiro,Número de Habitantes,Porcentaje,"42,33"
Retiro,Número de Habitantes,Personas,1.706
Retiro,Número de Habitantes,Porcentaje,"57,67"
Retiro,Número de Habitantes,Proporción,"5,39"
Retiro,Número de Habitantes,Personas,251
Retiro,Número de Habitantes,Porcentaje,"8,49"
Retiro,Número de Habitantes,Personas,267
Retiro,Número de Habitantes,Porcentaje,"9,03"
Retiro,Número de Habitantes,Habitantes,18.474
Retiro,Número de Habitantes,Habitantes,8.532
Retiro,Número de Habitantes,Porcentaje,"46,18"
Retiro,Número de Habitantes,Habitantes,9.942
Retiro,Número de Habitantes,Porcentaje,"53,82"
Retiro,Número de Habitantes,Personas,2.372
Retiro,Número de Habitantes,Porcentaje,"12,84"
Retiro,Número de Habitantes,Personas,2.517
Retiro,Número de Habitantes,Porcentaje,"13,62"
Retiro,Número de Habitantes,Personas,4.349
Retiro,Número de Habitantes,Porcentaje,"23,54"
Retiro,Número de Habitantes,Personas,5.304
Retiro,Número de Habitantes,Porcentaje,"28,71"
Retiro,Número de Habitantes,Personas,2.735
Retiro,Número de Habitantes,Porcentaje,"14,8"
Retiro,Número de Habitantes,Personas,1.197
Retiro,Número de Habitantes,Porcentaje,"6,48"
Retiro,Número de Habitantes,Personas,3.932
Retiro,Número de Habitantes,Porcentaje,"21,28"
Retiro,Número de Habitantes,Personas,2.027
Retiro,Número de Habitantes,Porcentaje,"10,97"
Retiro,Número de Habitantes,Personas,2.516
Retiro,Número de Habitantes,Proporción,"13,62"
Retiro,Número de Habitantes,Proporción,"21,28"
Retiro,Número de Habitantes,Proporción,"30,44"
Retiro,Número de Habitantes,Índice,"53,62"
Retiro,Número de Habitantes,Personas,17.171
Retiro,Número de Habitantes,Porcentaje,"92,95"
Retiro,Número de Habitantes,Personas,7.949
Retiro,Número de Habitantes,Porcentaje,"46,29"
Retiro,Número de Habitantes,Personas,9.222
Retiro,Número de Habitantes,Porcentaje,"53,71"
Retiro,Número de Habitantes,Personas,1.303
Retiro,Número de Habitantes,Porcentaje,"7,05"
Retiro,Número de Habitantes,Personas,583
Retiro,Número de Habitantes,Porcentaje,"44,74"
Retiro,Número de Habitantes,Personas,720
Retiro,Número de Habitantes,Porcentaje,"55,26"
Retiro,Número de Habitantes,Proporción,"4,33"
Retiro,Número de Habitantes,Personas,115
Retiro,Número de Habitantes,Porcentaje,"8,83"
Retiro,Número de Habitantes,Personas,103
Retiro,Número de Habitantes,Porcentaje,"7,9"
Retiro,Número de Habitantes,Habitantes,23.306
Retiro,Número de Habitantes,Habitantes,10.798
Retiro,Número de Habitantes,Porcentaje,"46,33"
Retiro,Número de Habitantes,Habitantes,12.508
Retiro,Número de Habitantes,Porcentaje,"53,67"
Retiro,Número de Habitantes,Personas,2.886
Retiro,Número de Habitantes,Porcentaje,"12,38"
Retiro,Número de Habitantes,Personas,2.940
Retiro,Número de Habitantes,Porcentaje,"12,61"
Retiro,Número de Habitantes,Personas,4.431
Retiro,Número de Habitantes,Porcentaje,"19,01"
Retiro,Número de Habitantes,Personas,5.899
Retiro,Número de Habitantes,Porcentaje,"25,31"
Retiro,Número de Habitantes,Personas,4.950
Retiro,Número de Habitantes,Porcentaje,"21,24"
Retiro,Número de Habitantes,Personas,2.200
Retiro,Número de Habitantes,Porcentaje,"9,44"
Retiro,Número de Habitantes,Personas,7.150
Retiro,Número de Habitantes,Porcentaje,"30,68"
Retiro,Número de Habitantes,Personas,2.555
Retiro,Número de Habitantes,Porcentaje,"10,96"
Retiro,Número de Habitantes,Personas,3.065
Retiro,Número de Habitantes,Proporción,"13,15"
Retiro,Número de Habitantes,Proporción,"30,68"
Retiro,Número de Habitantes,Proporción,"30,77"
Retiro,Número de Habitantes,Índice,"78,03"
Retiro,Número de Habitantes,Personas,22.345
Retiro,Número de Habitantes,Porcentaje,"95,88"
Retiro,Número de Habitantes,Personas,10.401
Retiro,Número de Habitantes,Porcentaje,"46,55"
Retiro,Número de Habitantes,Personas,11.944
Retiro,Número de Habitantes,Porcentaje,"53,45"
Retiro,Número de Habitantes,Personas,961
Retiro,Número de Habitantes,Porcentaje,"4,12"
Retiro,Número de Habitantes,Personas,397
Retiro,Número de Habitantes,Porcentaje,"41,31"
Retiro,Número de Habitantes,Personas,564
Retiro,Número de Habitantes,Porcentaje,"58,69"
Retiro,Número de Habitantes,Proporción,"2,36"
Retiro,Número de Habitantes,Personas,109
Retiro,Número de Habitantes,Porcentaje,"11,34"
Retiro,Número de Habitantes,Personas,78
Retiro,Número de Habitantes,Porcentaje,"8,12"
Retiro,Número de Habitantes,Habitantes,21.646
Retiro,Número de Habitantes,Habitantes,9.517
Retiro,Número de Habitantes,Porcentaje,"43,97"
Retiro,Número de Habitantes,Habitantes,12.129
Retiro,Número de Habitantes,Porcentaje,"56,03"
Retiro,Número de Habitantes,Personas,2.542
Retiro,Número de Habitantes,Porcentaje,"11,74"
Retiro,Número de Habitantes,Personas,3.048
Retiro,Número de Habitantes,Porcentaje,"14,08"
Retiro,Número de Habitantes,Personas,4.701
Retiro,Número de Habitantes,Porcentaje,"21,72"
Retiro,Número de Habitantes,Personas,5.974
Retiro,Número de Habitantes,Porcentaje,"27,6"
Retiro,Número de Habitantes,Personas,3.337
Retiro,Número de Habitantes,Porcentaje,"15,42"
Retiro,Número de Habitantes,Personas,2.044
Retiro,Número de Habitantes,Porcentaje,"9,44"
Retiro,Número de Habitantes,Personas,5.381
Retiro,Número de Habitantes,Porcentaje,"24,86"
Retiro,Número de Habitantes,Personas,2.116
Retiro,Número de Habitantes,Porcentaje,"9,78"
Retiro,Número de Habitantes,Personas,2.688
Retiro,Número de Habitantes,Proporción,"12,42"
Retiro,Número de Habitantes,Proporción,"24,86"
Retiro,Número de Habitantes,Proporción,"37,99"
Retiro,Número de Habitantes,Índice,"59,43"
Retiro,Número de Habitantes,Personas,19.196
Retiro,Número de Habitantes,Porcentaje,"88,68"
Retiro,Número de Habitantes,Personas,8.478
Retiro,Número de Habitantes,Porcentaje,"44,17"
Retiro,Número de Habitantes,Personas,10.718
Retiro,Número de Habitantes,Porcentaje,"55,83"
Retiro,Número de Habitantes,Personas,2.450
Retiro,Número de Habitantes,Porcentaje,"11,32"
Retiro,Número de Habitantes,Personas,1.039
Retiro,Número de Habitantes,Porcentaje,"42,41"
Retiro,Número de Habitantes,Personas,1.411
Retiro,Número de Habitantes,Porcentaje,"57,59"
Retiro,Número de Habitantes,Proporción,"5,89"
Retiro,Número de Habitantes,Personas,247
Retiro,Número de Habitantes,Porcentaje,"10,08"
Retiro,Número de Habitantes,Personas,202
Retiro,Número de Habitantes,Porcentaje,"8,24"
Retiro,Número de Habitantes,Habitantes,7.039
Retiro,Número de Habitantes,Habitantes,3.285
Retiro,Número de Habitantes,Porcentaje,"46,67"
Retiro,Número de Habitantes,Habitantes,3.754
Retiro,Número de Habitantes,Porcentaje,"53,33"
Retiro,Número de Habitantes,Personas,805
Retiro,Número de Habitantes,Porcentaje,"11,44"
Retiro,Número de Habitantes,Personas,850
Retiro,Número de Habitantes,Porcentaje,"12,08"
Retiro,Número de Habitantes,Personas,1.475
Retiro,Número de Habitantes,Porcentaje,"20,95"
Retiro,Número de Habitantes,Personas,2.054
Retiro,Número de Habitantes,Porcentaje,"29,18"
Retiro,Número de Habitantes,Personas,1.134
Retiro,Número de Habitantes,Porcentaje,"16,11"
Retiro,Número de Habitantes,Personas,721
Retiro,Número de Habitantes,Porcentaje,"10,24"
Retiro,Número de Habitantes,Personas,1.855
Retiro,Número de Habitantes,Porcentaje,"26,35"
Retiro,Número de Habitantes,Personas,652
Retiro,Número de Habitantes,Porcentaje,"9,26"
Retiro,Número de Habitantes,Personas,845
Retiro,Número de Habitantes,Proporción,12
Retiro,Número de Habitantes,Proporción,"26,35"
Retiro,Número de Habitantes,Proporción,"38,87"
Retiro,Número de Habitantes,Índice,"62,23"
Retiro,Número de Habitantes,Personas,6.315
