municipio_codigo;municipio_nombre;sexo;rango_edad;poblacion_empadronada
046;Collado Mediano;Hombre;De 90 a 94 años;9
046;Collado Mediano;Hombre;De 95 a 99 años;1
046;Collado Mediano;Hombre;De 100 y más años;0
046;Collado Mediano;Mujer;De 0 a 4 años;157
046;Collado Mediano;Mujer;De 5 a 9 años;183
046;Collado Mediano;Mujer;De 10 a 14 años;253
046;Collado Mediano;Mujer;De 15 a 19 años;188
046;Collado Mediano;Mujer;De 20 a 24 años;152
046;Collado Mediano;Mujer;De 25 a 29 años;158
046;Collado Mediano;Mujer;De 30 a 34 años;157
046;Collado Mediano;Mujer;De 35 a 39 años;247
046;Collado Mediano;Mujer;De 40 a 44 años;319
046;Collado Mediano;Mujer;De 45 a 49 años;357
046;Collado Mediano;Mujer;De 50 a 54 años;251
046;Collado Mediano;Mujer;De 55 a 59 años;233
046;Collado Mediano;Mujer;De 60 a 64 años;164
046;Collado Mediano;Mujer;De 65 a 69 años;149
046;Collado Mediano;Mujer;De 70 a 74 años;119
046;Collado Mediano;Mujer;De 75 a 79 años;89
046;Collado Mediano;Mujer;De 80 a 84 años;72
046;Collado Mediano;Mujer;De 85 a 89 años;50
046;Collado Mediano;Mujer;De 90 a 94 años;25
046;Collado Mediano;Mujer;De 95 a 99 años;6
046;Collado Mediano;Mujer;De 100 y más años;1
047;Collado Villalba;Hombre;De 0 a 4 años;1662
047;Collado Villalba;Hombre;De 5 a 9 años;1816
047;Collado Villalba;Hombre;De 10 a 14 años;1782
047;Collado Villalba;Hombre;De 15 a 19 años;1760
047;Collado Villalba;Hombre;De 20 a 24 años;1720
047;Collado Villalba;Hombre;De 25 a 29 años;1944
047;Collado Villalba;Hombre;De 30 a 34 años;2083
047;Collado Villalba;Hombre;De 35 a 39 años;2564
047;Collado Villalba;Hombre;De 40 a 44 años;2833
047;Collado Villalba;Hombre;De 45 a 49 años;2659
047;Collado Villalba;Hombre;De 50 a 54 años;2532
047;Collado Villalba;Hombre;De 55 a 59 años;2055
047;Collado Villalba;Hombre;De 60 a 64 años;1415
047;Collado Villalba;Hombre;De 65 a 69 años;1172
047;Collado Villalba;Hombre;De 70 a 74 años;849
047;Collado Villalba;Hombre;De 75 a 79 años;587
047;Collado Villalba;Hombre;De 80 a 84 años;451
047;Collado Villalba;Hombre;De 85 a 89 años;265
047;Collado Villalba;Hombre;De 90 a 94 años;96
047;Collado Villalba;Hombre;De 95 a 99 años;23
047;Collado Villalba;Hombre;De 100 y más años;1
047;Collado Villalba;Mujer;De 0 a 4 años;1508
047;Collado Villalba;Mujer;De 5 a 9 años;1803
047;Collado Villalba;Mujer;De 10 a 14 años;1734
047;Collado Villalba;Mujer;De 15 a 19 años;1659
047;Collado Villalba;Mujer;De 20 a 24 años;1732
047;Collado Villalba;Mujer;De 25 a 29 años;1831
047;Collado Villalba;Mujer;De 30 a 34 años;2184
047;Collado Villalba;Mujer;De 35 a 39 años;2689
047;Collado Villalba;Mujer;De 40 a 44 años;2913
047;Collado Villalba;Mujer;De 45 a 49 años;2803
047;Collado Villalba;Mujer;De 50 a 54 años;2721
047;Collado Villalba;Mujer;De 55 a 59 años;2101
047;Collado Villalba;Mujer;De 60 a 64 años;1664
047;Collado Villalba;Mujer;De 65 a 69 años;1267
047;Collado Villalba;Mujer;De 70 a 74 años;1068
047;Collado Villalba;Mujer;De 75 a 79 años;751
047;Collado Villalba;Mujer;De 80 a 84 años;688
047;Collado Villalba;Mujer;De 85 a 89 años;488
047;Collado Villalba;Mujer;De 90 a 94 años;208
047;Collado Villalba;Mujer;De 95 a 99 años;59
047;Collado Villalba;Mujer;De 100 y más años;12
043;Colmenar de Oreja;Hombre;De 0 a 4 años;197
043;Colmenar de Oreja;Hombre;De 5 a 9 años;217
043;Colmenar de Oreja;Hombre;De 10 a 14 años;233
043;Colmenar de Oreja;Hombre;De 15 a 19 años;215
043;Colmenar de Oreja;Hombre;De 20 a 24 años;211
043;Colmenar de Oreja;Hombre;De 25 a 29 años;214
043;Colmenar de Oreja;Hombre;De 30 a 34 años;214
043;Colmenar de Oreja;Hombre;De 35 a 39 años;299
043;Colmenar de Oreja;Hombre;De 40 a 44 años;348
043;Colmenar de Oreja;Hombre;De 45 a 49 años;357
043;Colmenar de Oreja;Hombre;De 50 a 54 años;314
043;Colmenar de Oreja;Hombre;De 55 a 59 años;299
043;Colmenar de Oreja;Hombre;De 60 a 64 años;229
043;Colmenar de Oreja;Hombre;De 65 a 69 años;179
043;Colmenar de Oreja;Hombre;De 70 a 74 años;142
043;Colmenar de Oreja;Hombre;De 75 a 79 años;115
043;Colmenar de Oreja;Hombre;De 80 a 84 años;95
043;Colmenar de Oreja;Hombre;De 85 a 89 años;51
043;Colmenar de Oreja;Hombre;De 90 a 94 años;24
043;Colmenar de Oreja;Hombre;De 95 a 99 años;5
043;Colmenar de Oreja;Hombre;De 100 y más años;1
043;Colmenar de Oreja;Mujer;De 0 a 4 años;141
043;Colmenar de Oreja;Mujer;De 5 a 9 años;221
043;Colmenar de Oreja;Mujer;De 10 a 14 años;236
043;Colmenar de Oreja;Mujer;De 15 a 19 años;201
043;Colmenar de Oreja;Mujer;De 20 a 24 años;176
043;Colmenar de Oreja;Mujer;De 25 a 29 años;209
043;Colmenar de Oreja;Mujer;De 30 a 34 años;240
043;Colmenar de Oreja;Mujer;De 35 a 39 años;299
043;Colmenar de Oreja;Mujer;De 40 a 44 años;341
043;Colmenar de Oreja;Mujer;De 45 a 49 años;305
043;Colmenar de Oreja;Mujer;De 50 a 54 años;276
043;Colmenar de Oreja;Mujer;De 55 a 59 años;261
043;Colmenar de Oreja;Mujer;De 60 a 64 años;200
043;Colmenar de Oreja;Mujer;De 65 a 69 años;167
043;Colmenar de Oreja;Mujer;De 70 a 74 años;139
043;Colmenar de Oreja;Mujer;De 75 a 79 años;150
043;Colmenar de Oreja;Mujer;De 80 a 84 años;141
043;Colmenar de Oreja;Mujer;De 85 a 89 años;92
043;Colmenar de Oreja;Mujer;De 90 a 94 años;45
043;Colmenar de Oreja;Mujer;De 95 a 99 años;8
043;Colmenar de Oreja;Mujer;De 100 y más años;3
042;Colmenar del Arroyo;Hombre;De 0 a 4 años;33
042;Colmenar del Arroyo;Hombre;De 5 a 9 años;48
042;Colmenar del Arroyo;Hombre;De 10 a 14 años;47
042;Colmenar del Arroyo;Hombre;De 15 a 19 años;22
042;Colmenar del Arroyo;Hombre;De 20 a 24 años;36
042;Colmenar del Arroyo;Hombre;De 25 a 29 años;40
042;Colmenar del Arroyo;Hombre;De 30 a 34 años;59
042;Colmenar del Arroyo;Hombre;De 35 a 39 años;67
042;Colmenar del Arroyo;Hombre;De 40 a 44 años;91
042;Colmenar del Arroyo;Hombre;De 45 a 49 años;78
042;Colmenar del Arroyo;Hombre;De 50 a 54 años;62
042;Colmenar del Arroyo;Hombre;De 55 a 59 años;56
042;Colmenar del Arroyo;Hombre;De 60 a 64 años;53
042;Colmenar del Arroyo;Hombre;De 65 a 69 años;43
042;Colmenar del Arroyo;Hombre;De 70 a 74 años;39
042;Colmenar del Arroyo;Hombre;De 75 a 79 años;24
042;Colmenar del Arroyo;Hombre;De 80 a 84 años;19
042;Colmenar del Arroyo;Hombre;De 85 a 89 años;15
042;Colmenar del Arroyo;Hombre;De 90 a 94 años;7
042;Colmenar del Arroyo;Hombre;De 95 a 99 años;0
042;Colmenar del Arroyo;Hombre;De 100 y más años;0
042;Colmenar del Arroyo;Mujer;De 0 a 4 años;46
042;Colmenar del Arroyo;Mujer;De 5 a 9 años;48
042;Colmenar del Arroyo;Mujer;De 10 a 14 años;33
042;Colmenar del Arroyo;Mujer;De 15 a 19 años;25
042;Colmenar del Arroyo;Mujer;De 20 a 24 años;41
042;Colmenar del Arroyo;Mujer;De 25 a 29 años;45
042;Colmenar del Arroyo;Mujer;De 30 a 34 años;46
042;Colmenar del Arroyo;Mujer;De 35 a 39 años;71
042;Colmenar del Arroyo;Mujer;De 40 a 44 años;57
042;Colmenar del Arroyo;Mujer;De 45 a 49 años;57
042;Colmenar del Arroyo;Mujer;De 50 a 54 años;62
042;Colmenar del Arroyo;Mujer;De 55 a 59 años;48
042;Colmenar del Arroyo;Mujer;De 60 a 64 años;39
042;Colmenar del Arroyo;Mujer;De 65 a 69 años;45
042;Colmenar del Arroyo;Mujer;De 70 a 74 años;31
042;Colmenar del Arroyo;Mujer;De 75 a 79 años;20
042;Colmenar del Arroyo;Mujer;De 80 a 84 años;31
042;Colmenar del Arroyo;Mujer;De 85 a 89 años;21
042;Colmenar del Arroyo;Mujer;De 90 a 94 años;19
042;Colmenar del Arroyo;Mujer;De 95 a 99 años;7
042;Colmenar del Arroyo;Mujer;De 100 y más años;1
045;Colmenar Viejo;Hombre;De 0 a 4 años;1404
045;Colmenar Viejo;Hombre;De 5 a 9 años;1476
045;Colmenar Viejo;Hombre;De 10 a 14 años;1423
045;Colmenar Viejo;Hombre;De 15 a 19 años;1407
045;Colmenar Viejo;Hombre;De 20 a 24 años;1398
045;Colmenar Viejo;Hombre;De 25 a 29 años;1468
045;Colmenar Viejo;Hombre;De 30 a 34 años;1726
045;Colmenar Viejo;Hombre;De 35 a 39 años;2133
045;Colmenar Viejo;Hombre;De 40 a 44 años;2127
045;Colmenar Viejo;Hombre;De 45 a 49 años;2045
045;Colmenar Viejo;Hombre;De 50 a 54 años;1909
045;Colmenar Viejo;Hombre;De 55 a 59 años;1621
045;Colmenar Viejo;Hombre;De 60 a 64 años;1160
045;Colmenar Viejo;Hombre;De 65 a 69 años;868
045;Colmenar Viejo;Hombre;De 70 a 74 años;667
045;Colmenar Viejo;Hombre;De 75 a 79 años;435
045;Colmenar Viejo;Hombre;De 80 a 84 años;367
045;Colmenar Viejo;Hombre;De 85 a 89 años;257
045;Colmenar Viejo;Hombre;De 90 a 94 años;109
045;Colmenar Viejo;Hombre;De 95 a 99 años;24
045;Colmenar Viejo;Hombre;De 100 y más años;5
045;Colmenar Viejo;Mujer;De 0 a 4 años;1358
045;Colmenar Viejo;Mujer;De 5 a 9 años;1492
045;Colmenar Viejo;Mujer;De 10 a 14 años;1418
045;Colmenar Viejo;Mujer;De 15 a 19 años;1335
045;Colmenar Viejo;Mujer;De 20 a 24 años;1350
045;Colmenar Viejo;Mujer;De 25 a 29 años;1362
045;Colmenar Viejo;Mujer;De 30 a 34 años;1803
045;Colmenar Viejo;Mujer;De 35 a 39 años;2095
045;Colmenar Viejo;Mujer;De 40 a 44 años;2133
045;Colmenar Viejo;Mujer;De 45 a 49 años;2099
045;Colmenar Viejo;Mujer;De 50 a 54 años;1931
045;Colmenar Viejo;Mujer;De 55 a 59 años;1580
045;Colmenar Viejo;Mujer;De 60 a 64 años;1167
045;Colmenar Viejo;Mujer;De 65 a 69 años;893
045;Colmenar Viejo;Mujer;De 70 a 74 años;710
045;Colmenar Viejo;Mujer;De 75 a 79 años;560
045;Colmenar Viejo;Mujer;De 80 a 84 años;545
045;Colmenar Viejo;Mujer;De 85 a 89 años;438
045;Colmenar Viejo;Mujer;De 90 a 94 años;265
045;Colmenar Viejo;Mujer;De 95 a 99 años;41
045;Colmenar Viejo;Mujer;De 100 y más años;10
044;Colmenarejo;Hombre;De 0 a 4 años;204
044;Colmenarejo;Hombre;De 5 a 9 años;361
044;Colmenarejo;Hombre;De 10 a 14 años;321
044;Colmenarejo;Hombre;De 15 a 19 años;314
044;Colmenarejo;Hombre;De 20 a 24 años;227
044;Colmenarejo;Hombre;De 25 a 29 años;225
044;Colmenarejo;Hombre;De 30 a 34 años;237
044;Colmenarejo;Hombre;De 35 a 39 años;309
044;Colmenarejo;Hombre;De 40 a 44 años;448
044;Colmenarejo;Hombre;De 45 a 49 años;481
044;Colmenarejo;Hombre;De 50 a 54 años;387
044;Colmenarejo;Hombre;De 55 a 59 años;279
044;Colmenarejo;Hombre;De 60 a 64 años;189
044;Colmenarejo;Hombre;De 65 a 69 años;170
044;Colmenarejo;Hombre;De 70 a 74 años;117
044;Colmenarejo;Hombre;De 75 a 79 años;69
044;Colmenarejo;Hombre;De 80 a 84 años;51
044;Colmenarejo;Hombre;De 85 a 89 años;33
044;Colmenarejo;Hombre;De 90 a 94 años;9
044;Colmenarejo;Hombre;De 95 a 99 años;3
044;Colmenarejo;Hombre;De 100 y más años;0
044;Colmenarejo;Mujer;De 0 a 4 años;227
044;Colmenarejo;Mujer;De 5 a 9 años;327
044;Colmenarejo;Mujer;De 10 a 14 años;359
044;Colmenarejo;Mujer;De 15 a 19 años;301
044;Colmenarejo;Mujer;De 20 a 24 años;247
044;Colmenarejo;Mujer;De 25 a 29 años;219
044;Colmenarejo;Mujer;De 30 a 34 años;262
044;Colmenarejo;Mujer;De 35 a 39 años;354
044;Colmenarejo;Mujer;De 40 a 44 años;448
044;Colmenarejo;Mujer;De 45 a 49 años;440
044;Colmenarejo;Mujer;De 50 a 54 años;380
044;Colmenarejo;Mujer;De 55 a 59 años;295
044;Colmenarejo;Mujer;De 60 a 64 años;196
044;Colmenarejo;Mujer;De 65 a 69 años;161
044;Colmenarejo;Mujer;De 70 a 74 años;120
044;Colmenarejo;Mujer;De 75 a 79 años;83
044;Colmenarejo;Mujer;De 80 a 84 años;77
044;Colmenarejo;Mujer;De 85 a 89 años;47
044;Colmenarejo;Mujer;De 90 a 94 años;27
044;Colmenarejo;Mujer;De 95 a 99 años;9
044;Colmenarejo;Mujer;De 100 y más años;2
048;Corpa;Hombre;De 0 a 4 años;31
048;Corpa;Hombre;De 5 a 9 años;22
048;Corpa;Hombre;De 10 a 14 años;16
048;Corpa;Hombre;De 15 a 19 años;8
048;Corpa;Hombre;De 20 a 24 años;21
048;Corpa;Hombre;De 25 a 29 años;25
048;Corpa;Hombre;De 30 a 34 años;30
048;Corpa;Hombre;De 35 a 39 años;45
048;Corpa;Hombre;De 40 a 44 años;30
048;Corpa;Hombre;De 45 a 49 años;25
048;Corpa;Hombre;De 50 a 54 años;22
048;Corpa;Hombre;De 55 a 59 años;17
048;Corpa;Hombre;De 60 a 64 años;17
048;Corpa;Hombre;De 65 a 69 años;17
048;Corpa;Hombre;De 70 a 74 años;7
048;Corpa;Hombre;De 75 a 79 años;10
048;Corpa;Hombre;De 80 a 84 años;10
048;Corpa;Hombre;De 85 a 89 años;7
048;Corpa;Hombre;De 90 a 94 años;3
048;Corpa;Hombre;De 95 a 99 años;0
048;Corpa;Hombre;De 100 y más años;0
048;Corpa;Mujer;De 0 a 4 años;29
048;Corpa;Mujer;De 5 a 9 años;15
048;Corpa;Mujer;De 10 a 14 años;18
048;Corpa;Mujer;De 15 a 19 años;11
048;Corpa;Mujer;De 20 a 24 años;10
048;Corpa;Mujer;De 25 a 29 años;16
048;Corpa;Mujer;De 30 a 34 años;28
048;Corpa;Mujer;De 35 a 39 años;41
048;Corpa;Mujer;De 40 a 44 años;31
048;Corpa;Mujer;De 45 a 49 años;15
048;Corpa;Mujer;De 50 a 54 años;15
048;Corpa;Mujer;De 55 a 59 años;22
048;Corpa;Mujer;De 60 a 64 años;21
048;Corpa;Mujer;De 65 a 69 años;7
048;Corpa;Mujer;De 70 a 74 años;9
048;Corpa;Mujer;De 75 a 79 años;8
048;Corpa;Mujer;De 80 a 84 años;12
048;Corpa;Mujer;De 85 a 89 años;8
048;Corpa;Mujer;De 90 a 94 años;5
048;Corpa;Mujer;De 95 a 99 años;0
048;Corpa;Mujer;De 100 y más años;0
049;Coslada;Hombre;De 0 a 4 años;1781
049;Coslada;Hombre;De 5 a 9 años;2112
049;Coslada;Hombre;De 10 a 14 años;1820
049;Coslada;Hombre;De 15 a 19 años;1766
049;Coslada;Hombre;De 20 a 24 años;2115
049;Coslada;Hombre;De 25 a 29 años;2670
049;Coslada;Hombre;De 30 a 34 años;3029
049;Coslada;Hombre;De 35 a 39 años;3656
049;Coslada;Hombre;De 40 a 44 años;3762
049;Coslada;Hombre;De 45 a 49 años;2874
049;Coslada;Hombre;De 50 a 54 años;2639
049;Coslada;Hombre;De 55 a 59 años;3128
049;Coslada;Hombre;De 60 a 64 años;2978
049;Coslada;Hombre;De 65 a 69 años;2765
049;Coslada;Hombre;De 70 a 74 años;1828
049;Coslada;Hombre;De 75 a 79 años;888
049;Coslada;Hombre;De 80 a 84 años;557
049;Coslada;Hombre;De 85 a 89 años;282
049;Coslada;Hombre;De 90 a 94 años;105
049;Coslada;Hombre;De 95 a 99 años;23
049;Coslada;Hombre;De 100 y más años;4
049;Coslada;Mujer;De 0 a 4 años;1732
049;Coslada;Mujer;De 5 a 9 años;1984
049;Coslada;Mujer;De 10 a 14 años;1729
049;Coslada;Mujer;De 15 a 19 años;1613
049;Coslada;Mujer;De 20 a 24 años;1963
049;Coslada;Mujer;De 25 a 29 años;2697
049;Coslada;Mujer;De 30 a 34 años;3039
049;Coslada;Mujer;De 35 a 39 años;3558
049;Coslada;Mujer;De 40 a 44 años;3591
049;Coslada;Mujer;De 45 a 49 años;2908
049;Coslada;Mujer;De 50 a 54 años;3100
049;Coslada;Mujer;De 55 a 59 años;3569
049;Coslada;Mujer;De 60 a 64 años;3434
049;Coslada;Mujer;De 65 a 69 años;2910
049;Coslada;Mujer;De 70 a 74 años;1798
049;Coslada;Mujer;De 75 a 79 años;933
049;Coslada;Mujer;De 80 a 84 años;810
049;Coslada;Mujer;De 85 a 89 años;518
049;Coslada;Mujer;De 90 a 94 años;260
049;Coslada;Mujer;De 95 a 99 años;70
049;Coslada;Mujer;De 100 y más años;13
050;Cubas de la Sagra;Hombre;De 0 a 4 años;219
050;Cubas de la Sagra;Hombre;De 5 a 9 años;268
050;Cubas de la Sagra;Hombre;De 10 a 14 años;248
050;Cubas de la Sagra;Hombre;De 15 a 19 años;151
050;Cubas de la Sagra;Hombre;De 20 a 24 años;124
050;Cubas de la Sagra;Hombre;De 25 a 29 años;123
050;Cubas de la Sagra;Hombre;De 30 a 34 años;163
050;Cubas de la Sagra;Hombre;De 35 a 39 años;309
050;Cubas de la Sagra;Hombre;De 40 a 44 años;386
050;Cubas de la Sagra;Hombre;De 45 a 49 años;283
050;Cubas de la Sagra;Hombre;De 50 a 54 años;203
050;Cubas de la Sagra;Hombre;De 55 a 59 años;167
050;Cubas de la Sagra;Hombre;De 60 a 64 años;113
050;Cubas de la Sagra;Hombre;De 65 a 69 años;79
050;Cubas de la Sagra;Hombre;De 70 a 74 años;66
050;Cubas de la Sagra;Hombre;De 75 a 79 años;34
050;Cubas de la Sagra;Hombre;De 80 a 84 años;40
050;Cubas de la Sagra;Hombre;De 85 a 89 años;28
050;Cubas de la Sagra;Hombre;De 90 a 94 años;15
050;Cubas de la Sagra;Hombre;De 95 a 99 años;2
050;Cubas de la Sagra;Hombre;De 100 y más años;3
050;Cubas de la Sagra;Mujer;De 0 a 4 años;191
050;Cubas de la Sagra;Mujer;De 5 a 9 años;280
050;Cubas de la Sagra;Mujer;De 10 a 14 años;253
050;Cubas de la Sagra;Mujer;De 15 a 19 años;138
050;Cubas de la Sagra;Mujer;De 20 a 24 años;106
050;Cubas de la Sagra;Mujer;De 25 a 29 años;135
050;Cubas de la Sagra;Mujer;De 30 a 34 años;215
050;Cubas de la Sagra;Mujer;De 35 a 39 años;351
050;Cubas de la Sagra;Mujer;De 40 a 44 años;346
050;Cubas de la Sagra;Mujer;De 45 a 49 años;244
050;Cubas de la Sagra;Mujer;De 50 a 54 años;192
050;Cubas de la Sagra;Mujer;De 55 a 59 años;158
050;Cubas de la Sagra;Mujer;De 60 a 64 años;92
050;Cubas de la Sagra;Mujer;De 65 a 69 años;73
050;Cubas de la Sagra;Mujer;De 70 a 74 años;64
050;Cubas de la Sagra;Mujer;De 75 a 79 años;47
050;Cubas de la Sagra;Mujer;De 80 a 84 años;58
050;Cubas de la Sagra;Mujer;De 85 a 89 años;75
050;Cubas de la Sagra;Mujer;De 90 a 94 años;42
050;Cubas de la Sagra;Mujer;De 95 a 99 años;20
050;Cubas de la Sagra;Mujer;De 100 y más años;8
053;Daganzo de Arriba;Hombre;De 0 a 4 años;315
053;Daganzo de Arriba;Hombre;De 5 a 9 años;467
053;Daganzo de Arriba;Hombre;De 10 a 14 años;483
053;Daganzo de Arriba;Hombre;De 15 a 19 años;332
053;Daganzo de Arriba;Hombre;De 20 a 24 años;235
053;Daganzo de Arriba;Hombre;De 25 a 29 años;173
053;Daganzo de Arriba;Hombre;De 30 a 34 años;254
053;Daganzo de Arriba;Hombre;De 35 a 39 años;365
053;Daganzo de Arriba;Hombre;De 40 a 44 años;630
053;Daganzo de Arriba;Hombre;De 45 a 49 años;638
053;Daganzo de Arriba;Hombre;De 50 a 54 años;421
053;Daganzo de Arriba;Hombre;De 55 a 59 años;277
053;Daganzo de Arriba;Hombre;De 60 a 64 años;162
053;Daganzo de Arriba;Hombre;De 65 a 69 años;106
053;Daganzo de Arriba;Hombre;De 70 a 74 años;75
053;Daganzo de Arriba;Hombre;De 75 a 79 años;44
053;Daganzo de Arriba;Hombre;De 80 a 84 años;38
053;Daganzo de Arriba;Hombre;De 85 a 89 años;17
053;Daganzo de Arriba;Hombre;De 90 a 94 años;6
053;Daganzo de Arriba;Hombre;De 95 a 99 años;0
053;Daganzo de Arriba;Hombre;De 100 y más años;1
053;Daganzo de Arriba;Mujer;De 0 a 4 años;290
053;Daganzo de Arriba;Mujer;De 5 a 9 años;444
053;Daganzo de Arriba;Mujer;De 10 a 14 años;442
053;Daganzo de Arriba;Mujer;De 15 a 19 años;334
053;Daganzo de Arriba;Mujer;De 20 a 24 años;213
053;Daganzo de Arriba;Mujer;De 25 a 29 años;197
053;Daganzo de Arriba;Mujer;De 30 a 34 años;250
053;Daganzo de Arriba;Mujer;De 35 a 39 años;420
053;Daganzo de Arriba;Mujer;De 40 a 44 años;678
053;Daganzo de Arriba;Mujer;De 45 a 49 años;643
053;Daganzo de Arriba;Mujer;De 50 a 54 años;391
053;Daganzo de Arriba;Mujer;De 55 a 59 años;223
053;Daganzo de Arriba;Mujer;De 60 a 64 años;157
053;Daganzo de Arriba;Mujer;De 65 a 69 años;92
053;Daganzo de Arriba;Mujer;De 70 a 74 años;78
053;Daganzo de Arriba;Mujer;De 75 a 79 años;64
053;Daganzo de Arriba;Mujer;De 80 a 84 años;61
053;Daganzo de Arriba;Mujer;De 85 a 89 años;39
053;Daganzo de Arriba;Mujer;De 90 a 94 años;23
053;Daganzo de Arriba;Mujer;De 95 a 99 años;4
053;Daganzo de Arriba;Mujer;De 100 y más años;0
054;Escorial (El);Hombre;De 0 a 4 años;387
054;Escorial (El);Hombre;De 5 a 9 años;396
054;Escorial (El);Hombre;De 10 a 14 años;439
054;Escorial (El);Hombre;De 15 a 19 años;412
054;Escorial (El);Hombre;De 20 a 24 años;424
054;Escorial (El);Hombre;De 25 a 29 años;430
054;Escorial (El);Hombre;De 30 a 34 años;444
054;Escorial (El);Hombre;De 35 a 39 años;588
054;Escorial (El);Hombre;De 40 a 44 años;642
054;Escorial (El);Hombre;De 45 a 49 años;667
054;Escorial (El);Hombre;De 50 a 54 años;643
054;Escorial (El);Hombre;De 55 a 59 años;617
054;Escorial (El);Hombre;De 60 a 64 años;418
054;Escorial (El);Hombre;De 65 a 69 años;397
054;Escorial (El);Hombre;De 70 a 74 años;289
054;Escorial (El);Hombre;De 75 a 79 años;198
054;Escorial (El);Hombre;De 80 a 84 años;156
054;Escorial (El);Hombre;De 85 a 89 años;88
054;Escorial (El);Hombre;De 90 a 94 años;34
054;Escorial (El);Hombre;De 95 a 99 años;5
054;Escorial (El);Hombre;De 100 y más años;1
054;Escorial (El);Mujer;De 0 a 4 años;323
054;Escorial (El);Mujer;De 5 a 9 años;406
054;Escorial (El);Mujer;De 10 a 14 años;436
054;Escorial (El);Mujer;De 15 a 19 años;420
054;Escorial (El);Mujer;De 20 a 24 años;384
054;Escorial (El);Mujer;De 25 a 29 años;408
054;Escorial (El);Mujer;De 30 a 34 años;426
054;Escorial (El);Mujer;De 35 a 39 años;559
054;Escorial (El);Mujer;De 40 a 44 años;670
054;Escorial (El);Mujer;De 45 a 49 años;649
054;Escorial (El);Mujer;De 50 a 54 años;722
054;Escorial (El);Mujer;De 55 a 59 años;622
054;Escorial (El);Mujer;De 60 a 64 años;452
054;Escorial (El);Mujer;De 65 a 69 años;388
054;Escorial (El);Mujer;De 70 a 74 años;312
054;Escorial (El);Mujer;De 75 a 79 años;212
054;Escorial (El);Mujer;De 80 a 84 años;208
054;Escorial (El);Mujer;De 85 a 89 años;184
054;Escorial (El);Mujer;De 90 a 94 años;77
054;Escorial (El);Mujer;De 95 a 99 años;25
054;Escorial (El);Mujer;De 100 y más años;4
055;Estremera;Hombre;De 0 a 4 años;21
055;Estremera;Hombre;De 5 a 9 años;30
055;Estremera;Hombre;De 10 a 14 años;35
055;Estremera;Hombre;De 15 a 19 años;36
055;Estremera;Hombre;De 20 a 24 años;31
055;Estremera;Hombre;De 25 a 29 años;43
055;Estremera;Hombre;De 30 a 34 años;26
055;Estremera;Hombre;De 35 a 39 años;50
055;Estremera;Hombre;De 40 a 44 años;61
055;Estremera;Hombre;De 45 a 49 años;44
055;Estremera;Hombre;De 50 a 54 años;42
055;Estremera;Hombre;De 55 a 59 años;43
055;Estremera;Hombre;De 60 a 64 años;38
055;Estremera;Hombre;De 65 a 69 años;29
055;Estremera;Hombre;De 70 a 74 años;31
055;Estremera;Hombre;De 75 a 79 años;24
055;Estremera;Hombre;De 80 a 84 años;29
055;Estremera;Hombre;De 85 a 89 años;13
055;Estremera;Hombre;De 90 a 94 años;11
055;Estremera;Hombre;De 95 a 99 años;2
055;Estremera;Hombre;De 100 y más años;1
055;Estremera;Mujer;De 0 a 4 años;24
055;Estremera;Mujer;De 5 a 9 años;25
055;Estremera;Mujer;De 10 a 14 años;20
055;Estremera;Mujer;De 15 a 19 años;30
055;Estremera;Mujer;De 20 a 24 años;35
055;Estremera;Mujer;De 25 a 29 años;27
055;Estremera;Mujer;De 30 a 34 años;43
055;Estremera;Mujer;De 35 a 39 años;43
055;Estremera;Mujer;De 40 a 44 años;50
055;Estremera;Mujer;De 45 a 49 años;50
055;Estremera;Mujer;De 50 a 54 años;34
055;Estremera;Mujer;De 55 a 59 años;38
055;Estremera;Mujer;De 60 a 64 años;33
055;Estremera;Mujer;De 65 a 69 años;27
055;Estremera;Mujer;De 70 a 74 años;23
055;Estremera;Mujer;De 75 a 79 años;30
055;Estremera;Mujer;De 80 a 84 años;33
055;Estremera;Mujer;De 85 a 89 años;32
055;Estremera;Mujer;De 90 a 94 años;19
055;Estremera;Mujer;De 95 a 99 años;4
055;Estremera;Mujer;De 100 y más años;1
056;Fresnedillas de la Oliva;Hombre;De 0 a 4 años;50
