Identifier,Description,District Code,District Name,Neighborhood code,Neighborhood Name,Operative Status,Address
529148,SITUADO APARCABICICLETAS - AVENIDA LOGROÑO 365,21,BARAJAS,214,TIMON,OPERATIVO,AVENIDA LOGROÑO 365
529149,SITUADO APARCABICICLETAS - CALLE ORION 3,21,BARAJAS,213,CASCO H.BARAJAS,OPERATIVO,CALLE ORION 3
529150,SITUADO APARCABICICLETAS - CALLE BAHIA DE MALAGA 5,21,BARAJAS,215,CORRALEJOS,OPERATIVO,CALLE BAHIA DE MALAGA 5
529151,SITUADO APARCABICICLETAS - GLORIETA MAR CARIBE 5,16,HORTALEZA,161,PALOMAS,OPERATIVO,GLORIETA MAR CARIBE 5
529152,SITUADO APARCABICICLETAS - CALLE GENERAL ARANAZ 66,20,SAN BLAS-CANILLEJAS,208,EL SALVADOR,OPERATIVO,CALLE GENERAL ARANAZ 66
529153,SITUADO APARCABICICLETAS - CALLE MARQUES DE PORTUGALETE 13,15,CIUDAD LINEAL,155,SAN PASCUAL,OPERATIVO,CALLE MARQUES DE PORTUGALETE 13
529154,SITUADO APARCABICICLETAS - CALLE ARTURO SORIA 71,15,CIUDAD LINEAL,155,SAN PASCUAL,OPERATIVO,CALLE ARTURO SORIA 71
529155,SITUADO APARCABICICLETAS - CALLE JUAN PEREZ ZUÑIGA 36,15,CIUDAD LINEAL,154,CONCEPCION,OPERATIVO,CALLE JUAN PEREZ ZUÑIGA 36
529156,SITUADO APARCABICICLETAS - CALLE ARTURO SORIA 126,15,CIUDAD LINEAL,156,SAN JUAN BAUTISTA,OPERATIVO,CALLE ARTURO SORIA 126
529157,SITUADO APARCABICICLETAS - CALLE TORRECILLA DEL PUERTO 1,15,CIUDAD LINEAL,156,SAN JUAN BAUTISTA,OPERATIVO,CALLE TORRECILLA DEL PUERTO 1
529158,SITUADO APARCABICICLETAS - CALLE DIEGO AYLLON 8,15,CIUDAD LINEAL,156,SAN JUAN BAUTISTA,OPERATIVO,CALLE DIEGO AYLLON 8
529159,SITUADO APARCABICICLETAS - CALLE TREVIANA 1,15,CIUDAD LINEAL,156,SAN JUAN BAUTISTA,OPERATIVO,CALLE TREVIANA 1
529160,SITUADO APARCABICICLETAS - CALLE RAMIREZ DE ARELLANO 30,15,CIUDAD LINEAL,156,SAN JUAN BAUTISTA,OPERATIVO,CALLE RAMIREZ DE ARELLANO 30
529161,SITUADO APARCABICICLETAS - CALLE SORZANO 1,15,CIUDAD LINEAL,156,SAN JUAN BAUTISTA,OPERATIVO,CALLE SORZANO 1
529162,SITUADO APARCABICICLETAS - CALLE LOPEZ DE HOYOS 310,15,CIUDAD LINEAL,157,COLINA,OPERATIVO,CALLE LOPEZ DE HOYOS 310
529163,SITUADO APARCABICICLETAS - CALLE CARRIL DEL CONDE 57,16,HORTALEZA,163,CANILLAS,OPERATIVO,CALLE CARRIL DEL CONDE 57
529164,SITUADO APARCABICICLETAS - CALLE ANDORRA 30,16,HORTALEZA,163,CANILLAS,OPERATIVO,CALLE ANDORRA 30
529165,SITUADO APARCABICICLETAS - CALLE LOPEZ DE ARANDA 29,20,SAN BLAS-CANILLEJAS,208,EL SALVADOR,OPERATIVO,CALLE LOPEZ DE ARANDA 29
529166,SITUADO APARCABICICLETAS - CALLE MARIA LOMBILLO 3,20,SAN BLAS-CANILLEJAS,208,EL SALVADOR,OPERATIVO,CALLE MARIA LOMBILLO 3
529167,SITUADO APARCABICICLETAS - CALLE LOPEZ DE ARANDA 5,15,CIUDAD LINEAL,154,CONCEPCION,OPERATIVO,CALLE LOPEZ DE ARANDA 5
529168,SITUADO APARCABICICLETAS - CALLE ZIGIA 1,15,CIUDAD LINEAL,153,QUINTANA,OPERATIVO,CALLE ZIGIA 1
529169,SITUADO APARCABICICLETAS - CALLE JOSE DEL HIERRO 5,15,CIUDAD LINEAL,154,CONCEPCION,OPERATIVO,CALLE JOSE DEL HIERRO 5
529170,SITUADO APARCABICICLETAS - CALLE VIRGEN DEL SAGRARIO 22,15,CIUDAD LINEAL,153,QUINTANA,OPERATIVO,CALLE VIRGEN DEL SAGRARIO 22
529171,SITUADO APARCABICICLETAS - CALLE JOSE DEL HIERRO 1,15,CIUDAD LINEAL,154,CONCEPCION,OPERATIVO,CALLE JOSE DEL HIERRO 1
529172,SITUADO APARCABICICLETAS - CALLE DEMETRIO LOPEZ 6,15,CIUDAD LINEAL,155,SAN PASCUAL,OPERATIVO,CALLE DEMETRIO LOPEZ 6
529173,SITUADO APARCABICICLETAS - AVENIDA MARQUES DE CORBERA 6,15,CIUDAD LINEAL,151,VENTAS,OPERATIVO,AVENIDA MARQUES DE CORBERA 6
529174,SITUADO APARCABICICLETAS - CALLE NUESTRA SEÑORA DEL VILLAR 6,15,CIUDAD LINEAL,151,VENTAS,OPERATIVO,CALLE NUESTRA SEÑORA DEL VILLAR 6
529175,SITUADO APARCABICICLETAS - CALLE SANTA FELICIDAD 39,15,CIUDAD LINEAL,151,VENTAS,OPERATIVO,CALLE SANTA FELICIDAD 39
529176,SITUADO APARCABICICLETAS - CALLE SANTA FELICIDAD 9,15,CIUDAD LINEAL,151,VENTAS,OPERATIVO,CALLE SANTA FELICIDAD 9
529177,SITUADO APARCABICICLETAS - AVENIDA MARQUES DE CORBERA 54,15,CIUDAD LINEAL,151,VENTAS,OPERATIVO,AVENIDA MARQUES DE CORBERA 54
529178,SITUADO APARCABICICLETAS - AVENIDA DAROCA 96,15,CIUDAD LINEAL,151,VENTAS,OPERATIVO,AVENIDA DAROCA 96
529179,SITUADO APARCABICICLETAS - CALLE SANTA GENOVEVA 9,15,CIUDAD LINEAL,151,VENTAS,OPERATIVO,CALLE SANTA GENOVEVA 9
529180,SITUADO APARCABICICLETAS - CALLE AQUITANIA 7,20,SAN BLAS-CANILLEJAS,204,ARCOS,OPERATIVO,CALLE AQUITANIA 7
529181,SITUADO APARCABICICLETAS - AVENIDA GUADALAJARA 4,20,SAN BLAS-CANILLEJAS,204,ARCOS,OPERATIVO,AVENIDA GUADALAJARA 4
529182,SITUADO APARCABICICLETAS - CALLE ARCOS DE JALON 22,20,SAN BLAS-CANILLEJAS,204,ARCOS,OPERATIVO,CALLE ARCOS DE JALON 22
529183,SITUADO APARCABICICLETAS - CALLE ARCOS DE JALON 11,20,SAN BLAS-CANILLEJAS,204,ARCOS,OPERATIVO,CALLE ARCOS DE JALON 11
529184,SITUADO APARCABICICLETAS - AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 131,20,SAN BLAS-CANILLEJAS,204,ARCOS,OPERATIVO,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 131
529185,SITUADO APARCABICICLETAS - AVENIDA INSITUCION LIBRE DE ENSEÑANZA 168,15,CIUDAD LINEAL,152,PUEBLO NUEVO,OPERATIVO,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 168
529186,SITUADO APARCABICICLETAS - AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 89,20,SAN BLAS-CANILLEJAS,203,AMPOSTA,OPERATIVO,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 89
529187,SITUADO APARCABICICLETAS - AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 160,15,CIUDAD LINEAL,152,PUEBLO NUEVO,OPERATIVO,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 160
529188,SITUADO APARCABICICLETAS - CALLE FRANCISCO LARGO CABALLERO 4,15,CIUDAD LINEAL,152,PUEBLO NUEVO,OPERATIVO,CALLE FRANCISCO LARGO CABALLERO 4
529189,SITUADO APARCABICICLETAS - AVENIDA INSITUCION LIBRE DE ENSEÑANZA 70,15,CIUDAD LINEAL,152,PUEBLO NUEVO,OPERATIVO,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 70
529190,SITUADO APARCABICICLETAS - AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 68,15,CIUDAD LINEAL,152,PUEBLO NUEVO,OPERATIVO,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 68
529191,SITUADO APARCABICICLETAS - CALLE ALBARRACIN 35,20,SAN BLAS-CANILLEJAS,201,SIMANCAS,OPERATIVO,CALLE ALBARRACIN 35
529192,SITUADO APARCABICICLETAS - CALLE JULIAN CAMARILLO 6,20,SAN BLAS-CANILLEJAS,201,SIMANCAS,OPERATIVO,CALLE JULIAN CAMARILLO 6
529193,SITUADO APARCABICICLETAS - AVENIDA INSITUCION LIBRE DE ENSEÑANZA 17 A,20,SAN BLAS-CANILLEJAS,201,SIMANCAS,OPERATIVO,AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 17 A
529194,SITUADO APARCABICICLETAS - CALLE ALCALA 533,20,SAN BLAS-CANILLEJAS,208,EL SALVADOR,OPERATIVO,CALLE ALCALA 533
529195,SITUADO APARCABICICLETAS - AVENIDA VEINTICINCO DE SEPTIEMBRE 1,20,SAN BLAS-CANILLEJAS,208,EL SALVADOR,OPERATIVO,AVENIDA VEINTICINCO DE SEPTIEMBRE 1
529196,SITUADO APARCABICICLETAS - CALLE SAN ROMUALDO 17,20,SAN BLAS-CANILLEJAS,201,SIMANCAS,OPERATIVO,CALLE SAN ROMUALDO 17
529197,SITUADO APARCABICICLETAS - CALLE ALCALA 558,20,SAN BLAS-CANILLEJAS,207,CANILLEJAS,OPERATIVO,CALLE ALCALA 558
529198,SITUADO APARCABICICLETAS - CALLE SAN MARIANO 10,20,SAN BLAS-CANILLEJAS,207,CANILLEJAS,OPERATIVO,CALLE SAN MARIANO 10
529199,SITUADO APARCABICICLETAS - CALLE MUSAS 9,20,SAN BLAS-CANILLEJAS,207,CANILLEJAS,OPERATIVO,CALLE MUSAS 9
529200,SITUADO APARCABICICLETAS - CALLE MUSAS 11,20,SAN BLAS-CANILLEJAS,207,CANILLEJAS,OPERATIVO,CALLE MUSAS 11
529201,SITUADO APARCABICICLETAS - AVENIDA ARCENTALES 28,20,SAN BLAS-CANILLEJAS,205,ROSAS,OPERATIVO,AVENIDA ARCENTALES 28
529202,SITUADO APARCABICICLETAS - CALLE MIGUEL YUSTE 64,20,SAN BLAS-CANILLEJAS,201,SIMANCAS,OPERATIVO,CALLE MIGUEL YUSTE 64
529203,SITUADO APARCABICICLETAS - CALLE ARCOS DE JALON 120,20,SAN BLAS-CANILLEJAS,204,ARCOS,OPERATIVO,CALLE ARCOS DE JALON 120
529204,SITUADO APARCABICICLETAS - CALLE CONSERVEROS 11,20,SAN BLAS-CANILLEJAS,204,ARCOS,OPERATIVO,CALLE CONSERVEROS 11
529205,SITUADO APARCABICICLETAS - CALLE ALCONERA 2,20,SAN BLAS-CANILLEJAS,203,AMPOSTA,OPERATIVO,CALLE ALCONERA 2
529206,SITUADO APARCABICICLETAS - CALLE ARCOS DE JALON 59,20,SAN BLAS-CANILLEJAS,202,HELLIN,OPERATIVO,CALLE ARCOS DE JALON 59
529207,SITUADO APARCABICICLETAS - AVENIDA CANILLEJAS A VICALVARO 135,20,SAN BLAS-CANILLEJAS,205,ROSAS,OPERATIVO,AVENIDA CANILLEJAS A VICALVARO 135
529209,SITUADO APARCABICICLETAS - CALLE BUDAPEST 11,20,SAN BLAS-CANILLEJAS,205,ROSAS,OPERATIVO,CALLE BUDAPEST 11
529210,SITUADO APARCABICICLETAS - AVENIDA NIZA 8,20,SAN BLAS-CANILLEJAS,205,ROSAS,OPERATIVO,AVENIDA NIZA 8
529211,SITUADO APARCABICICLETAS - AVENIDA NIZA 9,20,SAN BLAS-CANILLEJAS,205,ROSAS,OPERATIVO,AVENIDA NIZA 9
529213,SITUADO APARCABICICLETAS - CALLE FRANCISCO RIOJA 14,15,CIUDAD LINEAL,152,PUEBLO NUEVO,OPERATIVO,CALLE FRANCISCO RIOJA 14
529214,SITUADO APARCABICICLETAS - CALLE CANAL DE PANAMA 8,15,CIUDAD LINEAL,155,SAN PASCUAL,OPERATIVO,CALLE CANAL DE PANAMA 8
529215,SITUADO APARCABICICLETAS - CALLE JOSE DEL HIERRO 17,15,CIUDAD LINEAL,154,CONCEPCION,OPERATIVO,CALLE JOSE DEL HIERRO 17
529216,SITUADO APARCABICICLETAS - CALLE MIJANCAS 3,20,SAN BLAS-CANILLEJAS,206,REJAS,OPERATIVO,CALLE MIJANCAS 3
529218,SITUADO_APARCABICICLETAS - PABELLÓN JESÚS ROLLAN,12,USERA,126,ZOFIO,OPERATIVO,CALLE AVENA 11
529221,SITUADO_APARCABICICLETAS - IES FELIPE,14,MORATALAZ,141,PAVONES,OPERATIVO,CALLE VALDEBERNARDO 1
529234,SITUADO_APARCABICICLETAS - CEIP JUAN GRIS,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,PASAJE CONGOSTO 8
529235,SITUADO APARCABICICLETAS - CALLE JOSE DEL HIERRO 3,15,CIUDAD LINEAL,154,CONCEPCION,OPERATIVO,CALLE JOSE DEL HIERRO 3
529251,SITUADO APARCABICICLETAS - CALLE AÑIL 3,16,HORTALEZA,161,PALOMAS,OPERATIVO,CALLE AÑIL 3
529252,SITUADO APARCABICICLETAS - CALLE MEQUINENZA 16,20,SAN BLAS-CANILLEJAS,205,ROSAS,OPERATIVO,CALLE MEQUINENZA 16
529261,SITUADO APARCABICICLETAS - AVENIDA ANDES 50,16,HORTALEZA,161,PALOMAS,OPERATIVO,AVENIDA ANDES 50
3531472,SITUADO APARCABICICLETAS - CALLE DE MARTINEZ IZQUIERDO 43,4,SALAMANCA,44,GUINDALERA,OPERATIVO,CALLE MARTINEZ IZQUIERDO 43
3531545,SITUADO APARCABICICLETAS - PARROQUIA DE SAN HILARIO DE POLIERS,10,LATINA,107,LAS AGUILAS,OPERATIVO,CALLE NAVIA 27
3532967,SITUADO APARCABICICLETAS - C.P. AMADOR DE LOS RIOS,4,SALAMANCA,43,FUENTE DEL BERRO,OPERATIVO,PASEO MARQUES DE ZAFRA 16
3534863,SITUADO APARCABICICLETAS - INST. DEPORTIVA BASICA ARJONA,10,LATINA,103,LUCERO,OPERATIVO,CALLE CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN 146
3535252,SITUADO APARCABICICLETAS - COLEGIO NUESTRA SEÑORA DE LAS DELICIAS,2,ARGANZUELA,25,DELICIAS,OPERATIVO,PASEO DELICIAS 65 A
3535270,SITUADO APARCABICICLETAS - METRO TRES OLIVOS,8,FUENCARRAL-EL PARDO,86,VALVERDE,OPERATIVO,AVENIDA CAMPO DE CALATRAVA 1
3535627,SITUADO APARCABICICLETAS - ESTACION DE METRO MONTECARMELO,8,FUENCARRAL-EL PARDO,88,EL GOLOSO,OPERATIVO,AVENIDA MONASTERIO DE SILOS 61
3536003,SITUADO APARCABICICLETAS - C.E.I.P. INFANTA LEONOR,8,FUENCARRAL-EL PARDO,87,MIRASIERRA,OPERATIVO,CALLE MONASTERIO DE EL PAULAR 140
3536124,SITUADO APARCABICICLETAS - PLAZA DE LA PRADERA DEL SALCERAL,8,FUENCARRAL-EL PARDO,87,MIRASIERRA,OPERATIVO,AVENIDA VENTISQUERO DE LA CONDESA 50
3536142,SITUADO APARCABICICLETAS - CERCANO A LA ESTACION DE METRO (MANUEL BECERRA),4,SALAMANCA,42,GOYA,OPERATIVO,PLAZA MANUEL BECERRA 17
3536170,SITUADO APARCABICICLETAS - CIUDAD DE LA RAQUETA,8,FUENCARRAL-EL PARDO,87,MIRASIERRA,OPERATIVO,CALLE MONASTERIO DE EL PAULAR 2
3536280,SITUADO APARCABICICLETAS - ESTACION DE METRO O´DONNEL,4,SALAMANCA,42,GOYA,OPERATIVO,CALLE DOCTOR ESQUERDO 38
3536439,SITUADO APARCABICICLETAS - ENTRADA PARQUE DEL BRONCE,2,ARGANZUELA,24,LEGAZPI,OPERATIVO,CALLE ANTRACITA 32
3537003,SITUADO APARCABICICLETAS - AVENIDA SANTO DOMINGO DE LA CALZADA,8,FUENCARRAL-EL PARDO,86,VALVERDE,OPERATIVO,CALLE BERDUN 2
3538010,SITUADO APARCABICICLETAS - CENTRO CONCERTADO DE EDUCACION SAN JOSE,2,ARGANZUELA,21,IMPERIAL,OPERATIVO,CALLE MAZARREDO 11
3538012,SITUADO APARCABICICLETAS - CAMPUS REPSOL,2,ARGANZUELA,25,DELICIAS,OPERATIVO,CALLE MENDEZ ALVARO 55
3538068,SITUADO APARCABICICLETAS - ESTACION DE METRO LAS TABLAS,8,FUENCARRAL-EL PARDO,86,VALVERDE,OPERATIVO,CALLE TOQUES 11
3538189,SITUADO APARCABICICLETAS - PLAZA DEL CRISTO REY,9,MONCLOA-ARAVACA,93,CIUDAD UNIVERSITARIA,OPERATIVO,PLAZA CRISTO REY 5
3538347,SITUADO APARCABICICLETAS - AECID AGENCIA ESPAÑOLA DE COOPERACION,9,MONCLOA-ARAVACA,93,CIUDAD UNIVERSITARIA,OPERATIVO,AVENIDA REYES CATOLICOS 4
3538354,SITUADO APARCABICICLETAS - MC DONALDS,8,FUENCARRAL-EL PARDO,87,MIRASIERRA,OPERATIVO,AVENIDA MONTECARMELO 1
3540328,SITUADO APARCABICICLETAS - POLIDEPORTIVO EVA DUARTE,4,SALAMANCA,44,GUINDALERA,OPERATIVO,CALLE DOCTOR GOMEZ ULLA 11
3540394,SITUADO APARCABICICLETAS - CALLE DE JORGE JUAN CV CALLE SERRANO,4,SALAMANCA,41,RECOLETOS,OPERATIVO,CALLE JORGE JUAN 4
3540442,SITUADO APARCABICICLETAS - ZONA COMERCIAL,4,SALAMANCA,41,RECOLETOS,OPERATIVO,CALLE CLAUDIO COELLO 26
3540487,SITUADO APARCABICICLETAS - C/V AVENIDA DE MENENDEZ PELAYO,3,RETIRO,34,IBIZA,OPERATIVO,CALLE O'DONNELL 4
3540610,SITUADO APARCABICICLETAS - FRENTE AL PARQUE DEL RETIRO,3,RETIRO,34,IBIZA,OPERATIVO,CALLE DOCE DE OCTUBRE 1
3541227,SITUADO APARCABICICLETAS - PLAZA DE ANDRES SEGOVIA,5,CHAMARTIN,53,CIUDAD JARDIN,OPERATIVO,CALLE PRINCIPE DE VERGARA 142
3541340,SITUADO APARCABICICLETAS - COLONIA DE LA FUENTE DE LA TEJA,9,MONCLOA-ARAVACA,91,CASA DE CAMPO,OPERATIVO,CALLE SANTA POLA 13
3541341,SITUADO APARCABICICLETAS - COLONIA DE LA FUENTE DE LA TEJA,9,MONCLOA-ARAVACA,91,CASA DE CAMPO,OPERATIVO,CALLE SANTA POLA 20
3541694,SITUADO APARCABICICLETAS - PLAZA DE RODRIGO URIA,5,CHAMARTIN,51,EL VISO,OPERATIVO,CALLE PRINCIPE DE VERGARA 187
3542043,SITUADO APARCABICICLETAS - AZULEJOS PEÑA,8,FUENCARRAL-EL PARDO,86,VALVERDE,OPERATIVO,AVENIDA LLANO CASTELLANO 15
3542074,SITUADO APARCABICICLETAS - C.P. MARQUES DE MARCENADO,2,ARGANZUELA,21,IMPERIAL,OPERATIVO,CALLE LINNEO 31
3542121,SITUADO APARCABICICLETAS - POLIDEPORTIVO DAOIZ Y VELARDE,3,RETIRO,31,PACIFICO,OPERATIVO,PLAZA DAOIZ Y VELARDE 5
3542152,SITUADO APARCABICICLETAS - CENTRO DEPORTIVO MUNICIPAL DAOIZ Y VELARDE,3,RETIRO,31,PACIFICO,OPERATIVO,CALLE TELLEZ 31
3542222,SITUADO APARCABICICLETAS - ENTRADA PLAZA DAOIZ Y VELARDE,3,RETIRO,31,PACIFICO,OPERATIVO,AVENIDA CIUDAD DE BARCELONA 156
3542367,SITUADO APARCABICICLETAS - C.P. JOAQUIN COSTA,2,ARGANZUELA,21,IMPERIAL,OPERATIVO,PASEO PONTONES 8
3542435,SITUADO APARCABICICLETAS - ENTRADA DEL JARDIN DEL MAESTRO PADILLA,2,ARGANZUELA,21,IMPERIAL,OPERATIVO,PASEO VIRGEN DEL PUERTO 65
3542809,SITUADO APARCABICICLETAS - ESTACION DE METRO PACIFICO,3,RETIRO,31,PACIFICO,OPERATIVO,AVENIDA CIUDAD DE BARCELONA 79
3543363,SITUADO APARCABICICLETAS - JUNTO A ENTRADA A GARAJE,2,ARGANZUELA,21,IMPERIAL,OPERATIVO,PASEO VIRGEN DEL PUERTO 33
3543373,SITUADO APARCABICICLETAS - PANTEON DE HOMBRES ILUSTRES,3,RETIRO,31,PACIFICO,OPERATIVO,PASEO REINA CRISTINA 4
3543425,SITUADO APARCABICICLETAS - EN LA REAL FABRICA DE TAPICES,3,RETIRO,31,PACIFICO,OPERATIVO,CALLE FUENTERRABIA 2
3543463,SITUADO APARCABICICLETAS - CENTRO DEPORTIVO MARQUES DE SAMARANCH,2,ARGANZUELA,21,IMPERIAL,OPERATIVO,PASEO IMPERIAL 20
3543608,SITUADO APARCABICICLETAS - COLEGIO NACIONES,5,CHAMARTIN,54,HISPANOAMERICA,OPERATIVO,AVENIDA ALFONSO XIII 90
3544153,SITUADO APARCABICICLETAS - COLEGIO PUBLICO LEOPOLDO CALVO SOTELO,8,FUENCARRAL-EL PARDO,86,VALVERDE,OPERATIVO,AVENIDA CAMINO DE SANTIAGO 25
3544389,SITUADO APARCABICICLETAS - COLONIA DE LA FUENTE DE LA TEJA,9,MONCLOA-ARAVACA,91,CASA DE CAMPO,OPERATIVO,CALLE SANTA POLA 22
3544531,SITUADO APARCABICICLETAS - FRENTE A AYUNTAMIENTO DE MADRID,2,ARGANZUELA,25,DELICIAS,OPERATIVO,CALLE BUSTAMANTE 20
3544532,SITUADO APARCABICICLETAS - COLEGIO REINA VICTORIA,4,SALAMANCA,46,CASTELLANA,OPERATIVO,CALLE PRINCIPE DE VERGARA 61
3544877,SITUADO APARCABICICLETAS - I.E.S. JUAN DE LA CIERVA,2,ARGANZUELA,22,ACACIAS,OPERATIVO,CALLE CAOBA 6
3545009,SITUADO APARCABICICLETAS - CENTRO DEPORTIVO BMX,2,ARGANZUELA,24,LEGAZPI,OPERATIVO,PARQUE MADRID RIO 200 EX
3545079,SITUADO APARCABICICLETAS - ENTRADA A PARQUE (CENTRO DEPORTIVO BMX),2,ARGANZUELA,24,LEGAZPI,OPERATIVO,CALLE EMBAJADORES 316 A
3545395,SITUADO APARCABICICLETAS - CENTRO DEPORTIVO MUNICIPAL ARGANZUELA,2,ARGANZUELA,26,PALOS DE MOGUER,OPERATIVO,CALLE PALOS DE LA FRONTERA 40
3545445,SITUADO APARCABICICLETAS - URBANIZACION LA BUGANVILLA,9,MONCLOA-ARAVACA,97,ARAVACA,OPERATIVO,RONDA BUGANVILLA DEL REY 1
3545781,SITUADO APARCABICICLETAS - MATADERO DE MADRID,2,ARGANZUELA,23,CHOPERA,OPERATIVO,PASEO CHOPERA 53
3546014,SITUADO APARCABICICLETAS - CENTRO DEPORTIVO MUNICIPAL ARGANZUELA C/ ALICANTE 14,2,ARGANZUELA,25,DELICIAS,OPERATIVO,CALLE ALICANTE 14
3546898,SITUADO APARCABICICLETAS - C/V PASEO DE LA CASTELLANA,5,CHAMARTIN,55,NUEVA ESPAÑA,OPERATIVO,CALLE FELIX BOIX 2
3546923,SITUADO APARCABICICLETAS - EMBAJADA DE SANTA SEDE (NUNCIATURA APOSTOLICA),5,CHAMARTIN,56,CASTILLA,OPERATIVO,AVENIDA PIO XII 46
3547243,SITUADO APARCABICICLETAS - CENTRO DEPORTIVO MUNICIPAL CHAMARTIN,5,CHAMARTIN,55,NUEVA ESPAÑA,OPERATIVO,AVENIDA PIO XII 11
3547448,SITUADO APARCABICICLETAS - EN LA ENTRADA A PLAZA,5,CHAMARTIN,55,NUEVA ESPAÑA,OPERATIVO,CALLE DRACENA 29
3547483,SITUADO APARCABICICLETAS - C/V C. VICTOR DE LA SERNA,5,CHAMARTIN,54,HISPANOAMERICA,OPERATIVO,CALLE COSTA RICA 32
3547888,SITUADO APARCABICICLETAS - EMPRESA MUNICIPAL DE TRANSPORTES,3,RETIRO,32,ADELFAS,OPERATIVO,CALLE CERRO DE LA PLATA 4
3548012,SITUADO APARCABICICLETAS - CENTRO CULTURAL LUIS PEIDRO,3,RETIRO,32,ADELFAS,OPERATIVO,CALLE LUIS PEIDRO 2
3549651,SITUADO APARCABICICLETAS - I.E.S SANTAMARCA,5,CHAMARTIN,54,HISPANOAMERICA,OPERATIVO,CALLE PUERTO RICO 34
3549858,SITUADO APARCABICICLETAS - EMBAJADA DE VIETNAM,5,CHAMARTIN,54,HISPANOAMERICA,OPERATIVO,AVENIDA ALFONSO XIII 56
3550833,SITUADO APARCABICICLETAS - I.E.S. CLARA DEL REY,5,CHAMARTIN,52,PROSPERIDAD,OPERATIVO,CALLE PADRE CLARET 9
3551602,SITUADO APARCABICICLETAS - CERCANO A OFICINA DE EMPLEO PROSPERIDAD,5,CHAMARTIN,52,PROSPERIDAD,OPERATIVO,CALLE CORAZON DE MARIA 25
3551687,SITUADO APARCABICICLETAS - JUNTA MUNICIPAL FUENCARRAL EL PARDO,8,FUENCARRAL-EL PARDO,84,EL PILAR,OPERATIVO,AVENIDA MONFORTE DE LEMOS 38
3551688,SITUADO APARCABICICLETAS - JUNTA MUNICIPAL FUENCARRAL EL PARDO,8,FUENCARRAL-EL PARDO,84,EL PILAR,OPERATIVO,AVENIDA MONFORTE DE LEMOS 40
3551763,SITUADO APARCABICICLETAS - COLEGIO PUBLICO ESCUELAS AGUIRRE,3,RETIRO,36,NIÑO JESUS,OPERATIVO,CALLE PIO BAROJA 4
3553305,SITUADO APARCABICICLETAS - PUNTO LIMPIO LATINA,10,LATINA,101,LOS CARMENES,OPERATIVO,CALLE GALLUR 2
3553745,SITUADO APARCABICICLETAS - ROTONDA PUERTA DE ALCALA,3,RETIRO,35,LOS JERONIMOS,OPERATIVO,PLAZA INDEPENDENCIA 9
3553892,"Situado Aparcabicicletas FRENTE A LA AGENCIA ESPAÑOLA DE CONSUMO, SEGURIDAD ALIMENTARIA Y NUTRICIÓN",3,RETIRO,35,LOS JERONIMOS,OPERATIVO,CALLE ALCALA 54
3553943,SITUADO APARCABICICLETAS - C/V CALLE MONTALBAN,3,RETIRO,35,LOS JERONIMOS,OPERATIVO,CALLE ALFONSO XII 12
3553949,SITUADO APARCABICICLETAS - HOTEL PALACIO DEL RETIRO,3,RETIRO,35,LOS JERONIMOS,OPERATIVO,CALLE ALFONSO XII 14
3554248,SITUADO APARCABICICLETAS - I.T. PRINCIPE PIO,9,MONCLOA-ARAVACA,91,CASA DE CAMPO,OPERATIVO,PASEO FLORIDA 4
3554257,SITUADO APARCABICICLETAS - I.T. PRINCIPE PIO,9,MONCLOA-ARAVACA,91,CASA DE CAMPO,OPERATIVO,PASEO FLORIDA 4
3554428,SITUADO APARCABICICLETAS - I.T. PRINCIPE PIO,9,MONCLOA-ARAVACA,91,CASA DE CAMPO,OPERATIVO,PASEO FLORIDA 2
3554461,SITUADO APARCABICICLETAS - MUSEO NACIONAL DE ANTROPOLOGIA,3,RETIRO,35,LOS JERONIMOS,OPERATIVO,PASEO INFANTA ISABEL 11
3554462,SITUADO APARCABICICLETAS - AECOM (ASOCIACION DE EMPRESAS DE LA CONSTRUCCION DE MADRID),3,RETIRO,35,LOS JERONIMOS,OPERATIVO,CALLE ALFONSO XII 64
3554495,SITUADO APARCABICICLETAS - CONSEJO SUPERIOR DE INVESTIGACIONES,3,RETIRO,35,LOS JERONIMOS,OPERATIVO,CALLE CLAUDIO MOYANO 1
3554534,SITUADO APARCABICICLETAS - PLAZA DE MURILLO,3,RETIRO,35,LOS JERONIMOS,OPERATIVO,CALLE RUIZ DE ALARCON 27
3554625,SITUADO APARCABICICLETAS - HOTEL RITZ,3,RETIRO,35,LOS JERONIMOS,OPERATIVO,PLAZA LEALTAD 5
3554928,SITUADO APARCABICICLETAS - EN LA ENTRADA DEL AYUNTAMIENTO DE MADRID,3,RETIRO,35,LOS JERONIMOS,OPERATIVO,CALLE MONTALBAN 3
